smiles,logP,qed,SAS
"COC(=O)[C@@]1(F)CCN(c2c(C#N)cnc3c(C)cc(C)cc23)C1
",2.81472,0.788405427219,3.4236491616226647
"NC(=O)C[NH+](CCC1CCCCC1)Cc1cnc2ncccn12
",0.5699,0.7988345532,4.1239227520447415
"Cc1nc2ccccc2nc1NCCC(=O)NC1CCCCC1
",3.18912,0.8765132769,2.1072715754996665
"Cc1ccc(-c2cc(CO/N=C(/N)c3cccc(Cl)c3)on2)cc1
",4.14052,0.413246394135,2.3087465163646
"COc1cccc(NC(=O)CCNC(=O)C23CC4CC(CC(C4)C2)C3)c1
",3.3564,0.8058085554469999,3.284432880082764
"C[C@@H](NC(=O)C[C@H]1C=CCC1)c1cccnc1
",2.6151,0.8053800016120001,3.0382426362561645
"CC(=O)N1CCCn2nc(C(=O)N(C)Cc3cnc4ccccc4c3)cc2C1
",2.4557,0.7025964725839999,2.578117160047279
"O=C(NC[C@@]1(O)CCSC1)c1cccn1CCc1ccccc1
",2.3286,0.8557138209180001,3.0911216039391167
"Cc1cccc(NC(=O)C(=O)NCCCC[NH+]2C[C@@H](C)C[C@@H](C)C2)c1Cl
",2.04412,0.524550775408,4.297562554379301
"COc1cccc(Cn2c(=O)n(CC3CCC(C(=O)N4CCOCC4)CC3)c(=O)c3sccc32)c1
",2.9468,0.518238342946,2.5878316560871184
"CC(=O)[C@H]1[C@H](c2ccccc2)/C(=C(/C)[O-])C(=O)C[C@]1(C)O
",1.3335,0.664648291651,3.840544542490667
"COc1ccc(/C=N/n2cnc3c([nH]c4ccc(C)cc43)c2=O)cc1
",3.07702,0.578997394442,2.397495466945873
"Cc1nn(CC(C)C)c(C)c1CC(=O)O[C@@H](C)c1ccc2c(c1)OCCO2
",3.77404,0.7009623255940001,2.9390179558343035
"CCN(CC)S(=O)(=O)c1ccc(C(=O)N[C@@H](C)c2cccc3ccccc23)cc1
",4.3613,0.602739430858,2.4018500437226344
"CNC(=O)c1ccc(NC(=O)C[NH+](Cc2ccco2)C2CCCC2)cc1
",1.6054,0.7115956182459999,3.5922180988445582
"O=C(CSc1nc(-c2cccs2)n[nH]1)Nc1ccccc1Oc1ccccc1
",5.0563,0.401059762108,2.28779938896294
"CNC(=O)c1ccc(NC(=O)N2CCC[C@H](c3nc(C)no3)C2)cc1
",2.14912,0.892332485712,2.6408366472910174
"CCNS(=O)(=O)c1ccc(I)cc1
",1.5894,0.8695310869380001,1.920635354404432
"C[C@H]1C[C@@H](C)CC(O)([C@]2(C#N)CCc3ccccc3C2)C1
",3.87248,0.8225180894499999,4.123672231390255
"CCCCc1ccc(S(=O)(=O)N2CCN(C(=O)OC(C)(C)C)CC2)cc1
",3.2706,0.7707644253120001,1.9579956866467576
"CCCCN(C)c1nc(S(=O)(=O)c2ccccc2)c(Cl)s1
",3.8656,0.7723102261910001,2.505183673482568
"COc1cccc(C(=O)O/N=C(\N)Cc2ccc([N+](=O)[O-])cc2)c1
",2.2751,0.286082410075,2.15374899227934
"C[C@@H](NC(=S)Nc1ccc(F)cc1)[C@@H](c1ccccc1)N1CCOCC1
",3.5741,0.7647088386769999,2.854087842152424
"CCNC(=O)CN(CC)c1cc(C)c([N+](=O)[O-])cn1
",1.26062,0.625471013068,2.5352389887733846
"CC(C)(C)OC(=O)N1CSC[C@@H]1C(=O)NCCc1ccccn1
",2.0503,0.914511425038,2.826807988123962
"CC/[NH+]=C(/NCC1(c2ccc(F)cc2)CCOCC1)NC(C)C
",0.918,0.5663444348100001,3.2655961043347803
"CCc1nn(C)c(OC)c1CNC(=O)C(=O)Nc1cc(C(C)C)on1
",1.3574,0.7700512506730001,2.8881046298418003
"Cc1ccccc1C(=O)NC(=S)Nc1cccc(OCC(C)C)c1
",4.156619999999998,0.770378656761,1.8927489922793423
"Cc1cc(=O)n2c3c(cc(S(=O)(=O)N(C)c4ccccc4)cc13)CCC2
",3.08122,0.7051065412190001,2.4374939783993828
"O=C(Cc1cnn(-c2ccccc2)c1)Oc1ccccc1
",3.0204,0.5381711715959999,1.8672190546753475
"Cc1ccc(N2C[C@@H](C(=O)O[C@@H](C)c3nc(C)no3)CC2=O)cc1
",2.34374,0.801304285748,3.0703648742447966
"O=C1C[C@H](c2ccccc2)N(C(=O)NCc2ccc(N3CCOCC3)[nH+]c2)CCN1
",1.1101,0.800841556445,3.648574481279927
"CCOC(=O)C1=C(C)Nc2nc(SCC)nn2[C@@H]1c1ccccc1C
",3.55052,0.635561649503,3.2360329884146832
"Cc1nccn1-c1cncc(N(C)CCCOc2cccc(Cl)c2)n1
",3.52942,0.591245513659,2.564022390022796
"Cn1c(SCC(=O)Nc2ccc(C(=O)[O-])cc2)nc2ccccc2c1=O
",1.0278,0.540123273195,2.2710328614341555
"O=C(N1CCC[C@@H](O)C1)C1(c2ccccc2)CCOCC1
",1.7181,0.9086564314,2.7544195791194976
"CCCC(=O)N1CCC[C@@H](C(=O)Nc2cc(C(C)C)on2)C1
",2.7752,0.901990034267,2.8169373991023328
"Cc1ccc(S(=O)(=O)N2CCC[C@H]2C(=O)Nc2cccc(-c3nc4ccccc4[nH]3)c2)cc1
",4.33012,0.444103239845,2.6232328612567493
"COc1ccc(C(F)(F)F)cc1F
",2.8531,0.619773122302,1.6891392975201374
"CC1(C)CN(CCN2C(=O)CNC2=O)CCO1
",-0.351,0.7108084839659999,2.7328603625279557
"CN1C(=O)C[C@H](CNC(=O)CCc2nc3ccccc3[nH]2)N(C)C1=O
",0.8942,0.8551495671320001,3.012087274128968
"CC(C)[C@@H](NC(=O)c1ccc(Cl)cc1Cl)C(=O)N1CCN(c2ncccn2)CC1
",2.8866,0.773952975465,2.6386124368850283
"Cc1ccc(F)cc1NC(=O)c1ccc(NS(=O)(=O)c2ccc3[nH]c(=O)[nH]c3c2)cc1
",3.35682,0.372711308679,2.1774559582443067
"CC[NH+]1CCC[C@H]1CN(CC[NH+](C)C)C(=O)c1csc(C)n1
",-0.8945799999999999,0.7152825018350001,5.38616312727779
"Cc1ccc(N2C(=O)CCC2=O)cc1NC(=O)Cc1ccc(F)c(F)c1
",3.10782,0.843424891298,2.121373720232892
"CC(C)Cc1noc(C[NH2+][C@H](C)c2ccc(Cl)cc2Cl)n1
",3.3995,0.866048399582,3.714655709919168
"Cc1ccc(-c2csnn2)cc1NC(=O)CCn1cnc2ccccc2c1=O
",3.25222,0.554854589424,2.349335749790868
"CNC(=O)c1cccc(CS(=O)(=O)C[C@@H](O)c2ccccc2)c1
",1.6946,0.849336042678,2.5175519785085765
"Cc1cccc(-n2c(C)nc3cc(C(=O)NC[C@@H]4CCCO4)ccc32)c1
",3.55114,0.764898599621,2.5939122526907106
"CCOc1ccc([C@H]2CCCN2C(=O)N[C@H](C)c2ccc(OC)c(OC)c2)cc1
",4.7102,0.701242972625,2.7471508239285622
"COC1CCC(N(C)C(=O)c2cnn(CC(C)C)c2C2CC2)CC1
",3.4461,0.784061874282,2.7053530837102984
"CC[C@H](CO)N1CCN(C(=O)c2nc([O-])c3ccccc3n2)CC1
",0.2321,0.884316585367,3.265725693913902
"CCc1ncc2c(n1)CN(c1ccnc(-c3ccccc3)n1)CC2
",3.0587,0.7342673641940001,2.4541264117906696
"CCn1c(S[C@H](C)C(=O)NCc2cccs2)nc2ccsc2c1=O
",3.3364,0.517348659669,2.8563661916514587
"O=C(Cc1ccc(NC(=O)c2nc[nH]c2-c2cccnc2)cc1)NCc1ccco1
",3.1759,0.43389366208,2.4437020047661626
"COc1ccccc1CC(=O)N1CCC([NH2+][C@@H]2C[C@H]3CC[C@@H]2C3)CC1
",1.9807,0.893287040337,4.689634542084524
"COc1ccc([C@H](C)N(C)C(=O)N[C@@H](C)[C@@H]2CCCO2)cc1
",2.9651,0.900913700927,3.1602250854063065
"COc1ccccc1[C@H]1C[C@H]1C(=O)Nc1cc(-c2ccccc2C)nn1C
",4.146319999999999,0.7141954367199999,2.9360504963449667
"CCCCNC(=O)c1cnn2c(C(F)F)cc(-c3ccc(OC)cc3)nc12
",3.8724,0.617080447813,2.3262435731740543
"CC1(C)OC[C@H]([C@H]2O[C@@H]3OC(C)(C)O[C@@H]3[C@H]2OS(C)(=O)=O)O1
",0.3591,0.696755115431,4.270987800351594
"[NH3+]CC1(O[C@H]2CCOC3(CCC3)C2)CCCCCC1
",2.4396,0.798940491397,4.379144316132465
"C[NH+](CCS(C)(=O)=O)[C@H]1CCC[C@@H]1O
",-1.5409,0.642037758309,5.019253879298008
"CCn1nccc1C(=O)N1CCO[C@@H](C(=O)NCCc2ccccc2OC)C1
",1.1115,0.7806008203479999,2.8614111925050985
"O=S(=O)(CC1CCC1)N1CCOC2(CCCCCC2)C1
",2.5415,0.8031221416140001,3.1765055059869085
"Cc1cc([C@H]2CCCN2C(=O)Nc2cccnc2-n2cccn2)on1
",2.93272,0.785844693955,3.0352440858104366
"CCCc1ncc(C(=O)NNC(=O)CSC)s1
",1.2196,0.800900539079,2.5701474329043865
"C=CCCCC(=O)Oc1ccccc1F
",3.0874,0.317532253059,1.9752935583643565
"COC(=O)c1ccc(C)c(NC(=O)C(=O)NC2CCCC2)c1
",1.77892,0.663055721016,1.8989980104023925
"COC(=O)c1ccc([C@@H]2NC(=O)c3oc4ccc(F)cc4c(=O)c32)cc1
",2.5515,0.714429439215,2.8026453106464544
"O=C(Cc1ccc2c(c1)OCO2)N1CCC[C@H]1c1nc(-c2ccccn2)no1
",2.7665,0.6854232307979999,2.850094860253014
"Cc1ccccc1[C@H](C)NC(=O)c1ccc2c(c1)C(=O)N(C[C@H]1CCCO1)C2=O
",3.2610200000000003,0.779767814575,2.888308985279407
"CCC[NH+]1CCN(C(=O)c2cc(OC)c(OC)cc2[N+](=O)[O-])CC1
",0.3627,0.611212182268,3.3883104263676405
"CN(C)c1nc(-c2ccccc2)c(CN2CCO[C@H](c3ccsc3)C2)s1
",4.5111,0.617760502687,3.0779084713141938
"CCN(CC)S(=O)(=O)c1cc(C)c2[nH]c(=O)cc(C)c2c1
",2.17544,0.943805303908,2.3717949940585417
"CON(C)C(=O)c1ccccc1C(=O)c1cc(C)ccc1C
",3.16784,0.6339305936190001,2.0589533571867573
"N#Cc1nc(-c2ccc(S(=O)(=O)N3CCCC3)cc2)oc1N1CCN(c2ccccc2)CC1
",3.32438,0.5625880145750001,2.3621828723211973
"C[NH2+]Cc1ccc(-c2ccc(C)c(C)c2)c(C)c1
",2.97206,0.840894963019,2.7428409644534533
"CCOc1cccc(/C=N/NC(=O)C[C@H](C)O)c1O
",1.0119,0.536559262426,2.7834682866332248
"CCC(CC)N(C)c1ncnc2c1cnn2CC(=O)OC
",1.6241,0.759552280514,2.7511224002730192
"Cc1cc(C(N)=O)c(NC(=O)c2ccnc(OC(C)(C)C)c2)s1
",2.98002,0.890128885729,2.4763308399713537
"NC(=O)C[C@@H]1CCC[NH+](Cc2ccc(-c3cccc(Br)c3)s2)C1
",2.8479,0.799407931215,4.215005566222039
"O=C(OCC(=O)c1ccc2[nH]c(=O)[nH]c2c1)C1=COCCO1
",0.4703,0.64021829313,2.6695761044395034
"CC[C@@H](O)CN1CCN(C(=O)c2ccc(N3CCCC3)nn2)CC1
",0.6055,0.866831811244,2.7259566106953312
"CCOc1cc(NC(=O)/C=C/c2ccc(C(=O)NC)cc2)ccc1OC
",3.1054,0.7397444077349999,1.9153763809283608
"CSc1ccc(CNC(=O)N2CCC[C@H]2c2nncn2C)cc1C
",2.89212,0.858649168873,3.050578861334716
"CC(C)Oc1ccc(Br)cc1/C=N/n1nnnc1N
",1.6872,0.870824332917,2.7449078695041984
"Cc1c(CN2CCNC(=O)[C@@H]2c2cccs2)cccc1[N+](=O)[O-]
",2.63782,0.687821836823,2.950560950402068
"O=C(NC[C@H]1CC=CCC1)[C@H]1CC(=O)N(c2ccc3c(c2)OCCO3)C1
",2.2832,0.842312815016,3.200021267253637
"C[C@@H](Oc1cccc(C#N)c1)C(=O)Nc1cccc(-n2cc[nH]c2=S)c1
",3.81257,0.653798474252,2.8683614585119184
"O=C(N/N=C\c1ccnc2ccccc12)c1ccccc1O
",2.7043,0.572664934794,2.026391386032911
"C[C@@H]1CCC[C@@H](N(C)[C@]2(C[NH3+])CSCCC2(C)C)C1
",2.6407,0.8610805407950001,4.808230233292228
"CC[C@@H](C)NC(=O)[C@H](NC(=O)c1cccc(C)c1)C1CCN(C(=O)c2ccccc2)CC1
",3.56052,0.681219478028,2.8525696335462385
"OCC[C@H](Nc1ncccc1Cl)c1cccs1
",3.3321,0.858406939965,2.83900010801894
"C[C@@H]([NH2+][C@H]1CCCc2cccnc21)c1cccs1
",2.8451,0.8956846813200001,4.066298266343958
"CCOc1cccc([C@](O)(CC)C(C)C)c1
",3.3389,0.81243006035,2.655641528378604
"C=CCn1c(SCc2ccccc2C)nnc1-c1cnccn1
",3.5218199999999995,0.501149861419,2.370763883191973
"CCC[C@@H]1C[C@H]1NC(=O)CCCc1ccccn1
",2.7091,0.799723802348,2.9669691159587863
"CC(=O)Nc1cc(NC(=O)N[C@@H](CCO)c2cccs2)ccc1C
",3.26012,0.635763366234,2.6355994799610407
"Cc1ccc(C(=O)CCC(=O)NNC(=O)c2cccc([N+](=O)[O-])c2)s1
",2.38882,0.465332434328,2.1991401993873456
"O=C(Cc1cccc(Cl)c1)NCCNC(=O)c1ccc2c(c1)SCC(=O)N2
",2.4729,0.645986336859,2.3022502375622977
"c1ccc(NCc2n[nH]c(-c3cccnc3)n2)cc1
",2.4788,0.7465936798989999,2.20749752652047
"c1ccc2c(c1)-c1nncn1N[C@H]2[NH+]1CCC(c2nc3ccccc3[nH]2)CC1
",1.8396,0.5052585981600001,4.1911441320655385
"CC[NH2+][C@H](c1cccc(OCC)c1)[C@@H]1CCCO1
",1.8887,0.8417085584389999,3.827651364479496
"COc1c(NC(=O)Nc2cccc(C(=O)N3CCCC3)c2)c(C)nn1C
",2.61712,0.877632279161,2.250242766597486
"O=C(Cc1ccc(F)c(F)c1)Nn1cnc2ccccc2c1=O
",1.9875,0.807950861446,2.1589539741572668
"CC(C)N(C)C(=O)[C@H](C)S(=O)(=O)c1ccc2ccccc2n1
",2.2638,0.868274589039,3.0122631947293232
"CCOc1cccc(N2C(=O)C[C@@H]([NH+]3CCC(c4ccccc4)CC3)C2=O)c1
",2.1797,0.813053119402,3.615141384812791
"Cc1ccoc1CN1CCN[C@H](C(=O)N(C)C)C1
",0.45002,0.864889538008,3.2801381892189663
"O=S(=O)(CCCF)/N=C(\[O-])C(c1ccccc1)c1ccccc1
",2.2667,0.577176989267,2.817794447530046
"COc1ccc(NC(=O)CSC2=Nc3ccccc3C3=N[C@H](C(C)C)C(=O)N23)c(OC)c1
",3.6902,0.701822075196,3.107126351776833
"CCCCC(=O)NCc1ccccc1OC
",2.5016,0.800212118873,1.5211361676560244
"CCCC(=O)Nc1ccc(Cl)c(NC(=O)/C=C/C(=O)[O-])c1
",1.3232,0.7828951064540001,2.441407183185208
"C[C@H]1C[C@H](C)C[NH+](CCN2C(=O)CNC2=O)C1
",-0.901,0.658602293613,4.864405013089058
"COc1cccc([C@H](CO)NC(=O)NCCC(F)(F)F)c1
",1.9802,0.756441096611,2.654052764226023
"CC[C@@H](N[C@H](C(=O)N(C)C)c1ccccc1)c1ccc(C)c(F)c1
",4.00432,0.838217054028,2.872344051783678
"Cc1n[nH]c(C)c1CCOC(=O)[C@@H]1CCCCN1S(C)(=O)=O
",0.92634,0.82332155707,2.9860825819522683
"C=CCC[C@H](C)OC(=O)c1cc(NC(C)=O)ccc1F
",3.2956,0.630749382816,2.651182968874897
"Cc1ccc(F)c(NC(=O)[C@H]2CCO[C@@H]2C)c1
",2.49762,0.856866473451,2.9788122143983866
"C[NH+](CC(=O)NCc1cccc(NC(=O)C2CC2)c1)C1CCCCC1
",1.4987,0.708664872368,3.4026578823939424
"Cc1ccnc(Nc2ccc(N3CCN(C(=O)c4ccco4)CC3)nn2)c1
",2.47902,0.760136931083,2.3726143746909902
"Cc1sc2nc(C[NH+]3CCCC3)nc(Sc3nnnn3C)c2c1C
",1.16154,0.7111892328720001,3.9554394929532286
"COc1ncccc1CNC(=O)N[C@@H](C)c1cnn(-c2ccc(F)cc2)c1C
",3.2838199999999995,0.6728732931199999,2.7457429427485263
"CCn1cc(C(=O)NNC(=O)CC23CC4CC(CC(C4)C2)C3)c(=O)c2ccc(C)nc21
",3.09232,0.73155745081,3.819047485829892
"O=C(c1ccccc1)C1CC[NH+](C[C@H](O)COc2ccc(F)cc2)CC1
",1.7432,0.747265247778,3.514384252690712
"Cc1cnc(C(C)(C)NC(=O)Nc2cc(F)ccc2C)s1
",3.95584,0.8707552604359999,2.530916494926096
"COC(=O)c1ccccc1NC(=O)Cn1ncc2c1-c1ccccc1OC2
",2.8678,0.7154705988760001,2.251857914500744
"O=C(N[C@H](c1cccs1)C1CCCC1)[C@@H]1CCCN(c2cnccn2)C1
",3.8022,0.843147614458,3.196643534460116
"COC(=O)c1ccc(C(=O)Nc2cccc(C#N)c2)cn1
",1.99218,0.8729629307600001,1.9296944678897976
"NC(=O)CCN1CCN(C(=O)c2cn(C/C=C/c3ccccc3)nn2)CC1
",0.6247,0.787089597898,2.4265519973409795
"COc1ccccc1CNC[C@@H]1CN(CC(C)C)CCO1
",2.1416,0.8376858558910001,2.5467089990438367
"COc1cc(OC)c(NC(=O)[C@@H]2CCCN2S(=O)(=O)c2cccc3nsnc23)cc1Cl
",3.1537,0.566108899204,2.9423988169620734
"Cc1ccc2c(CC(=O)N3CCN(CC(C)(C)O)CC3)c[nH]c2c1
",1.93392,0.906268715788,2.2950872241966778
"CCN(C)c1cccc(NC(=O)C(=O)NC[C@@H]2CCC[NH+](C(C)C)C2)c1
",0.9007,0.669841983575,4.03958968830627
"C[NH2+]C1CCC(NC(=O)c2cc(F)cc(Br)c2)CC1
",1.8224,0.878567803054,3.1198303658757496
"CCOc1ccc(C(=O)c2cn(Cc3ccccc3OC)c3ccccc3c2=O)cc1
",4.6881,0.394381699763,2.0440257433603914
"CC(C)[C@H](C/[NH+]=C(/N)N[C@H]1CCOc2ccccc21)Nc1ccccc1
",1.6318,0.474501626821,3.6925998421524246
"[NH3+][C@H](C(=O)[O-])c1cccc(CC(=O)[O-])c1
",-2.9881,0.592436310863,4.290261189723276
"Cc1cc(N)c(C)c(S(=O)(=O)NC[C@@H]2COCCO2)c1
",0.57934,0.8089262709559999,2.9796378872898166
"Cc1nc([C@H]2CCCN2C(=O)c2ccc(N3CCNC3=O)cc2)no1
",1.88492,0.926021937571,2.960815845557539
"NC1=[NH+]C[C@]2(COc3cc(O)ccc32)N1Cc1cccs1
",-0.0475,0.748963089651,4.515008652560923
"O=C(N[C@@H]1c2ccccc2C[C@H]1O)c1cccc(OCC(F)F)n1
",2.1136,0.881947456496,3.240175582018148
"COc1cc2c(cc1OC)[C@@H](C(=O)N1CCCC1)[C@H](c1ccccc1F)N(C)C2=O
",3.3758,0.757772254666,3.100341374437944
"O=C(CN1C(=O)C(=O)N(Cc2ccccc2)C1=O)c1ccccc1F
",1.9994,0.476374268756,1.9902925548579624
"O=C(Nc1nc2c(Cl)c(Cl)ccc2s1)c1ccccc1
",4.8554,0.700079256171,1.893513366241642
"C#Cc1cccc(NC(=O)N[C@H](CC)CCO)c1
",1.9504,0.6992541398280001,2.755452035372812
"CC(C)(C)c1nnc2sc(COc3ccccc3)nn12
",3.0623,0.734274757472,2.3720194391161336
"Cc1cc(C)cc(Nc2c(F)c(F)nc(F)c2F)c1
",3.99844,0.635510927076,2.5215231516693137
"Cc1ccc(C(=O)NCC(=O)Nc2cccc3c2CCCC3)cc1
",3.24232,0.893196378418,1.8392294595084149
"C[C@H](OC(=O)c1ccco1)c1cccc(F)c1
",3.3367,0.75044626891,2.4563206142983773
"CCOc1ccc(/C=C(\C#N)C(=O)Nc2cccc(C(C)=O)c2)cc1
",3.83358,0.47902397557,1.9948993680447733
"CCOc1cc(CNC(=O)Nc2cc(C)c(NC(C)=O)c(C)c2)ccn1
",3.37724,0.725427972708,2.220896797155968
"COc1cc(Br)c(CC(=O)NCC2CC2)cc1OC
",2.535,0.871472839495,1.9931655115718545
"O=C([O-])[C@H]1CC(=O)N(CCN2C[C@H](C(=O)[O-])CC2=O)C1
",-3.8168,0.50726078427,4.0602426609007125
"COc1ccc(CCC(=O)NNC(=O)c2ccc3ccccc3c2)cc1
",3.2422,0.684643418705,1.7631624125405845
"COC(=O)CCNc1n[nH]c(=O)[nH]c1=O
",-1.5668,0.552501362039,2.5039691413179885
"CO[C@@H](C)c1cccc(NC(=O)N[C@H](c2nc(C3CC3)no2)C(C)C)c1
",4.1732,0.744857367595,3.265485842152425
"CCCc1cc(NC(=O)C(=O)N(C)Cc2cccs2)n(C)n1
",2.0312,0.861388320035,2.63652133953228
"Cn1c(CO)cc2ccccc21
",1.6706,0.6813731924009999,2.0897284392358912
"CC(C)CCNC(=O)c1ccc(Cl)c(NS(=O)(=O)c2ccc(F)cc2)c1
",4.0558,0.7111448715819999,1.919230356202556
"O=C(NCc1ccco1)[C@H](c1ccccc1)n1cccc1
",2.9869,0.7728229500020001,2.6608953265872604
"CC(C)[NH2+]C1CN(C(=O)OC(C)(C)C)C1
",0.5775,0.7460323182240001,3.41869992042335
"CCCC(=O)Nc1ccc(CC(N)=O)cc1
",1.453,0.795858161966,1.6263481256979802
"C[C@@H](NS(=O)(=O)C1CCOCC1)c1ccc(-c2ccc(F)cc2)cc1
",3.6521,0.858749691279,2.6180802009204864
"CC(C)[C@H](C)n1c(N)nc2c[nH+]ccc21
",1.6496,0.8168131433589999,4.524299604357422
"CC(=O)Nc1ccc(F)c(C(=O)N(C)C2(C#N)CCC2)c1
",2.30238,0.929043967172,2.462012576476125
"CONC(=O)NC[C@@H]1CCO[C@H]1C(C)C
",0.9081,0.69694081934,3.776162923650279
"COC(=O)[C@@H](O)C1CC[NH+](Cc2n[nH]c(=O)[nH]2)CC1
",-2.5732,0.474293925019,4.8524907662581
"COCCO[C@H](C)C(=O)Nc1ccc2c(c1)CCC(=O)N2
",1.5613,0.787281128667,2.659125570099897
"CCC[NH2+][C@H](Cc1ncnn1CC)[C@@H]1CSCCO1
",0.3145,0.8015488779009999,4.783949701807686
"O=c1[nH]c2ccccc2cc1C[NH2+]Cc1ccc(N2CCSCC2)cc1
",2.3449,0.729558302822,3.0340692497034216
"O=C(Nc1cccc(-c2cnco2)c1)[C@@H]1COc2ccccc2O1
",3.1201,0.791336138317,2.711318323446756
"Cc1ccc2c(c1)NC(=O)[C@](C)(C(=O)Nc1cnn(Cc3ccc(F)cc3)c1)O2
",3.10722,0.657678923257,2.9019105815587825
"O=C1CCCN1C(=O)CSc1ccc(C(F)(F)F)cn1
",2.3415,0.805259189412,2.388355515671158
"O=C(Nc1ccccc1Cn1cccn1)N1CCC[C@H]1c1ccsc1
",4.3619,0.726290663158,2.8138266563683505
"O=C(Nc1ccc(-n2cncn2)cc1C(F)(F)F)N(Cc1cccnc1)C[C@H]1CCCO1
",3.8942,0.60068530871,3.0665688266932225
"C[C@H](CCc1ccco1)NC(=O)c1ccc(Cl)c(S(C)(=O)=O)c1
",3.0876,0.85277904671,2.575414272464622
"Cc1ccccc1-n1c(S[C@@H](C)C(=O)N[C@](C)(C#N)C(C)C)nnc1-c1ccncc1
",4.1728,0.53881268565,3.2322193586167423
"O=C(c1ccc(Br)c2ccccc12)N1CCOCC1
",3.0747,0.7983860838519999,1.87864726520284
"C[C@H](NC(=O)COc1ccc(F)cc1)c1ccc(F)c(F)c1
",3.3601,0.902148962086,2.191658710577741
"Cc1ccccc1[C@H]1CCN(C(=O)CSCc2ccncc2)C1
",3.63932,0.818900112667,2.598299789932227
"COc1cc(N)c(Cl)cc1C(=O)OCC(=O)NC1CCCCCCC1
",3.3167,0.6032623340119999,2.1098758515612577
"CSCC[C@@H]([NH2+]Cc1cccnc1)C(=O)[O-]
",-0.9834,0.6980085707770001,4.303820777036922
"C#CCSC1=NC(=O)[C@H]2C(=N1)NC(=O)C[C@@H]2c1ccc(OCCC)cc1
",2.3562,0.808957278719,4.005807151923734
"C[NH+](C)CC/C=C1/c2ccccc2S(=O)(=O)c2ccc(Cl)cc21
",2.4525,0.788933782642,3.490994580666141
"COc1ccc(Cn2ncc3cc(C(=O)N4CCC[C@H]5CCCC[C@H]54)cnc32)c(OC)c1
",4.2916,0.57450937256,3.1935256633229137
"Cc1cccc(C(=O)N[C@@H]2C(=O)Nc3c(c(C)nn3C)[C@H]2c2cccc(C)c2)c1
",3.22796,0.7120174990889999,3.4088122998510144
"CCc1ccc(C2=C[C@H](C(=O)N3CCN(C(=O)[C@@H]4NSc5ccc(C)cc54)CC3)N=N2)cc1
",3.75512,0.683181755704,3.964494766507936
"CC(C)CNC(=O)Nc1cccc(C(=O)Nc2cccc(F)c2)c1
",3.8555,0.7546880040189999,1.7451985904423726
"C[NH2+][C@@]1(CO)CCC[C@@H]1CCN1CCS(=O)(=O)CC1
",-1.1687,0.705453614893,4.547824091568868
"CCCOc1ncccc1C[NH2+][C@@H](C)c1cnc2cc(C)nn2c1C
",2.35454,0.7174101933689999,3.8000015443657738
"O=C(NCc1n[nH]c(=S)n1C1CC1)c1ccc(-n2cccn2)c(F)c1
",2.53039,0.6859126227719999,2.5478016153749103
"CCCN[C@]1(C#N)CCC[C@@H]1CCO[C@@H]1CCOC1
",2.24408,0.769410044633,4.148250889559038
"Cc1ccc(NC(=O)C(=O)N[C@H]2CCCC[C@@H]2C)cc1-n1cnnn1
",1.60412,0.8323840417199999,3.0699773071752645
"CC(C)CN(C1CCCC1)[C@H](C[NH3+])c1ccc(F)cc1F
",3.1484,0.84716172845,3.3707984154894586
"Nc1ccccc1C(=O)N/N=C/c1c(O)ccc2ccccc12
",2.8915,0.391608256303,2.0855090037430664
"CCOC(=O)C1=C(Cn2ncc(Cl)c(Cl)c2=O)NC(=O)N[C@H]1c1ccc(C)o1
",2.32282,0.709149864141,3.277325400796808
"CC(C)(C)OC(=O)NNC(=O)NCc1cn2ccsc2n1
",1.6347,0.7406949236570001,2.6535285010687755
"Cc1noc(NC(=O)C[C@H](NC(=O)c2ccccc2)c2ccccc2)n1
",2.87792,0.7067787111939999,2.55114979115225
"CCCOc1cc(O[C@H]2CC[C@@H]([NH3+])C2)ccc1[N+](=O)[O-]
",1.9254,0.640682538908,3.631513631596684
"CN1CCN(C[C@H](C(N)=S)c2ccccc2)C(C)(C)C1=O
",1.6089,0.8662650669480001,3.1992972986389767
"CN1CC[NH+](C)C[C@H]1c1nc2c(c(=O)[nH]1)CCCN2
",-1.3708,0.618975085239,4.872593757751742
"CC(C)N1CCC[C@@]2(CCN(C(=O)c3cc(-c4ccccn4)n[nH]3)C2)C1=O
",2.3348,0.903713729732,3.6427327030773378
"Cc1ccc(C)c(S(=O)(=O)Nc2cc(Cl)ccc2F)c1
",3.89674,0.903243547433,1.8270516928273344
"C[C@@H](Nc1ncccc1C#N)c1ccc(S(C)(=O)=O)cc1
",2.52988,0.936386484826,2.582732632996091
"O=C([O-])COc1ccc(/C=C2/C(=O)N=C(O)N=C2O)cc1Cl
",0.2628,0.782212033258,3.308963357186757
"COC(=O)[C@H](C)Sc1nc2cc(Cl)ccc2c(=O)n1CC(C)C
",3.3595,0.458983409125,2.6451391218088265
"CC1(C)CCCC[C@H]1[NH2+]Cc1c[nH]cn1
",1.4419,0.783352037844,4.520671252335083
"Cc1cccc(N2CCN(S(=O)(=O)CCCNC(=O)c3cc4ccccc4o3)CC2)c1
",3.01312,0.5640782071880001,2.2723674892549486
"Brc1ccc(-n2ccnc2SCc2nnnn2-c2ccccc2)cc1
",3.9028,0.449376387451,2.279819427444833
